Timestamp,Location,Branch Name,Category,Gender,Brand,Size,Available Stock,Sold Stock,Total Items,Target,Price,Restock Needed,Season Month
2024-10-22 16:04:36,"OMR, Chennai","Max Showroom - OMR, Chennai",Kurtis,Women,Aurelia,XXL,61,8,69,10,6046,0,October
2024-10-18 18:19:09,"OMR, Chennai","Max Showroom - OMR, Chennai",Sarees,Women,Max,XS,79,16,95,21,1346,0,October
2024-10-19 15:24:34,"OMR, Chennai","Max Showroom - OMR, Chennai",Sarees,Women,Max,S,40,15,55,20,6310,0,October
2024-10-14 15:28:46,"OMR, Chennai","Max Showroom - OMR, Chennai",Sarees,Women,Max,M,61,40,101,60,7058,0,October
2024-10-07 11:46:59,"OMR, Chennai","Max Showroom - OMR, Chennai",Sarees,Women,Max,L,14,43,57,63,2783,49,October
2024-10-18 14:46:57,"OMR, Chennai","Max Showroom - OMR, Chennai",Sarees,Women,Max,XL,54,25,79,35,2316,0,October
2024-10-18 11:36:08,"OMR, Chennai","Max Showroom - OMR, Chennai",Sarees,Women,Max,XXL,27,43,70,63,1128,36,October
2024-10-05 14:16:07,"OMR, Chennai","Max Showroom - OMR, Chennai",Sarees,Women,Avassa,XS,12,34,46,54,7168,42,October
2024-10-17 15:52:36,"OMR, Chennai","Max Showroom - OMR, Chennai",Sarees,Women,Avassa,S,88,29,117,39,5174,0,October
2024-10-06 19:42:13,"OMR, Chennai","Max Showroom - OMR, Chennai",Sarees,Women,Avassa,M,39,16,55,21,5973,0,October
2024-10-13 17:44:29,"OMR, Chennai","Max Showroom - OMR, Chennai",Sarees,Women,Avassa,L,14,33,47,53,4980,39,October
2024-10-21 10:54:09,"OMR, Chennai","Max Showroom - OMR, Chennai",Sarees,Women,Avassa,XL,100,31,131,51,2934,0,October
2024-10-02 15:34:12,"OMR, Chennai","Max Showroom - OMR, Chennai",Sarees,Women,Avassa,XXL,51,34,85,54,6444,3,October
2024-01-27 10:05:00,"OMR, Chennai","Max Showroom - OMR, Chennai",Jackets,Men,Max,XS,86,7,93,9,5114,0,January
2024-01-18 13:13:58,"OMR, Chennai","Max Showroom - OMR, Chennai",Jackets,Men,Max,S,77,47,124,67,5855,0,January
2024-01-12 15:42:32,"OMR, Chennai","Max Showroom - OMR, Chennai",Jackets,Men,Max,M,61,20,81,30,6070,0,January
2024-01-19 14:25:52,"OMR, Chennai","Max Showroom - OMR, Chennai",Jackets,Men,Max,L,94,38,132,58,3011,0,January
2024-01-06 11:47:04,"OMR, Chennai","Max Showroom - OMR, Chennai",Jackets,Men,Max,XL,18,34,52,54,5142,36,January
2024-01-26 11:03:23,"OMR, Chennai","Max Showroom - OMR, Chennai",Jackets,Men,Max,XXL,75,23,98,33,5007,0,January
2024-01-18 16:28:31,"OMR, Chennai","Max Showroom - OMR, Chennai",Jackets,Men,Woodland,XS,89,44,133,64,6367,0,January
2024-01-10 11:24:38,"OMR, Chennai","Max Showroom - OMR, Chennai",Jackets,Men,Woodland,S,87,12,99,17,3478,0,January
2024-01-18 18:43:29,"OMR, Chennai","Max Showroom - OMR, Chennai",Jackets,Men,Woodland,M,12,24,36,34,3039,22,January
2024-01-03 19:11:23,"OMR, Chennai","Max Showroom - OMR, Chennai",Jackets,Men,Woodland,L,32,48,80,68,2549,36,January
2024-01-20 13:57:42,"OMR, Chennai","Max Showroom - OMR, Chennai",Jackets,Men,Woodland,XL,100,23,123,33,7064,0,January
2024-01-21 10:50:54,"OMR, Chennai","Max Showroom - OMR, Chennai",Jackets,Men,Woodland,XXL,66,42,108,62,7845,0,January
2024-01-28 12:53:56,"OMR, Chennai","Max Showroom - OMR, Chennai",Jackets,Men,U.S. Polo Assn.,XS,54,5,59,7,3197,0,January
2024-01-15 12:12:03,"OMR, Chennai","Max Showroom - OMR, Chennai",Jackets,Men,U.S. Polo Assn.,S,37,30,67,50,723,13,January
2024-01-06 11:50:05,"OMR, Chennai","Max Showroom - OMR, Chennai",Jackets,Men,U.S. Polo Assn.,M,39,49,88,69,6937,30,January
2024-01-06 10:53:16,"OMR, Chennai","Max Showroom - OMR, Chennai",Jackets,Men,U.S. Polo Assn.,L,18,33,51,53,5013,35,January
2024-01-13 20:19:45,"OMR, Chennai","Max Showroom - OMR, Chennai",Jackets,Men,U.S. Polo Assn.,XL,85,45,130,65,5850,0,January
2024-01-17 11:55:09,"OMR, Chennai","Max Showroom - OMR, Chennai",Jackets,Men,U.S. Polo Assn.,XXL,12,24,36,34,4454,22,January
2024-06-28 17:38:21,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Max,XS,73,5,78,7,6415,0,June
2024-12-26 17:13:31,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Max,S,16,16,32,21,817,5,December
2024-09-01 10:00:20,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Max,M,39,37,76,57,3579,18,September
2024-02-11 12:06:07,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Max,L,71,28,99,38,1707,0,February
2024-05-13 14:24:37,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Max,XL,28,26,54,36,6728,8,May
2024-05-21 14:51:47,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Max,XXL,37,9,46,11,6587,0,May
2024-06-24 11:23:34,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Nike,XS,22,26,48,36,4744,14,June
2024-02-09 15:02:32,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Nike,S,57,48,105,68,4041,11,February
2024-08-22 19:10:43,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Nike,M,36,37,73,57,2134,21,August
2024-03-26 17:25:15,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Nike,L,74,46,120,66,6529,0,March
2024-08-18 12:57:53,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Nike,XL,95,44,139,64,7606,0,August
2024-02-02 14:30:22,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Nike,XXL,68,14,82,19,1339,0,February
2024-10-07 12:38:45,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Adidas,XS,42,25,67,35,1723,0,October
2024-06-02 13:44:16,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Adidas,S,63,24,87,34,5636,0,June
2024-09-24 19:24:39,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Adidas,M,94,37,131,57,6867,0,September
2024-02-19 16:12:53,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Adidas,L,89,13,102,18,949,0,February
2024-09-20 12:06:19,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Adidas,XL,32,26,58,36,1388,4,September
2024-08-15 20:07:20,"OMR, Chennai","Max Showroom - OMR, Chennai",Activewear,Men,Adidas,XXL,90,15,105,20,7746,0,August
2024-10-20 19:45:01,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Max,XS,81,13,94,18,3806,0,October
2024-10-03 10:13:02,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Max,S,24,13,37,18,2295,0,October
2024-10-11 13:18:37,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Max,M,68,40,108,60,7282,0,October
2024-10-26 11:32:09,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Max,L,48,35,83,55,4846,7,October
2024-10-01 20:52:28,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Max,XL,66,11,77,16,5112,0,October
2024-10-13 15:48:50,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Max,XXL,99,6,105,8,5369,0,October
2024-10-09 11:47:55,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Aurelia,XS,64,20,84,30,6605,0,October
2024-10-23 13:12:12,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Aurelia,S,52,41,93,61,6704,9,October
2024-10-03 11:52:28,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Aurelia,M,66,41,107,61,3452,0,October
2024-10-12 17:00:57,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Aurelia,L,81,18,99,23,2020,0,October
2024-10-28 16:19:36,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Aurelia,XL,69,48,117,68,5515,0,October
2024-10-03 18:19:05,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Aurelia,XXL,52,19,71,24,4519,0,October
2024-10-23 18:35:46,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Biba,XS,99,39,138,59,7503,0,October
2024-10-20 14:08:05,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Biba,S,80,12,92,17,2453,0,October
2024-10-04 15:23:41,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Biba,M,54,11,65,16,3520,0,October
2024-10-04 17:38:18,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Biba,L,86,42,128,62,7119,0,October
2024-10-03 18:49:24,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Biba,XL,71,37,108,57,783,0,October
2024-10-04 18:15:46,"OMR, Chennai","Max Showroom - OMR, Chennai",Ethnic Wear,Women,Biba,XXL,67,5,72,7,2863,0,October
2024-08-27 10:59:02,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Max,XS,26,30,56,50,7933,24,August
2024-08-08 19:46:36,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Max,S,35,48,83,68,7117,33,August
2024-08-09 20:50:41,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Max,M,87,34,121,54,4935,0,August
2024-08-17 17:28:29,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Max,L,39,37,76,57,7115,18,August
2024-08-09 16:04:52,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Max,XL,11,45,56,65,6220,54,August
2024-08-06 13:51:36,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Max,XXL,64,8,72,10,5948,0,August
2024-08-03 13:47:00,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Van Heusen,XS,86,31,117,51,6237,0,August
2024-08-13 19:12:55,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Van Heusen,S,35,49,84,69,2752,34,August
2024-08-28 18:15:48,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Van Heusen,M,19,37,56,57,1535,38,August
2024-08-07 18:17:55,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Van Heusen,L,70,22,92,32,6004,0,August
2024-08-24 17:14:33,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Van Heusen,XL,71,17,88,22,3932,0,August
2024-08-24 13:43:14,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Van Heusen,XXL,94,29,123,39,5392,0,August
2024-08-16 11:14:47,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Peter England,XS,81,24,105,34,2520,0,August
2024-08-11 19:50:02,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Peter England,S,43,44,87,64,5169,21,August
2024-08-26 11:24:33,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Peter England,M,22,12,34,17,5475,0,August
2024-08-09 12:53:32,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Peter England,L,100,32,132,52,7486,0,August
2024-08-09 16:24:17,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Peter England,XL,32,16,48,21,2184,0,August
2024-08-24 13:43:46,"OMR, Chennai","Max Showroom - OMR, Chennai",Trousers,Men,Peter England,XXL,42,33,75,53,7684,11,August
2024-01-12 19:00:19,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Max,XS,23,42,65,62,2695,39,January
2024-01-14 17:09:06,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Max,S,16,47,63,67,4298,51,January
2024-01-23 13:52:24,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Max,M,84,49,133,69,3174,0,January
2024-01-28 10:38:08,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Max,L,16,32,48,52,3283,36,January
2024-01-19 16:25:47,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Max,XL,77,36,113,56,6364,0,January
2024-01-19 13:15:18,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Max,XXL,74,14,88,19,4390,0,January
2024-01-24 13:10:57,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Raymond,XS,26,42,68,62,1628,36,January
2024-01-17 13:10:57,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Raymond,S,37,33,70,53,991,16,January
2024-01-26 10:00:28,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Raymond,M,60,40,100,60,4004,0,January
2024-01-12 17:48:28,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Raymond,L,45,29,74,39,7882,0,January
2024-01-04 10:26:17,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Raymond,XL,90,31,121,51,6372,0,January
2024-01-22 15:20:01,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Raymond,XXL,24,21,45,31,7898,7,January
2024-01-04 17:29:37,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Blackberrys,XS,58,29,87,39,4470,0,January
2024-01-12 12:40:25,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Blackberrys,S,77,9,86,11,7510,0,January
2024-01-12 20:27:11,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Blackberrys,M,81,26,107,36,1139,0,January
2024-01-10 18:38:08,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Blackberrys,L,50,26,76,36,6590,0,January
2024-01-25 12:11:36,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Blackberrys,XL,73,39,112,59,7339,0,January
2024-01-22 13:58:12,"OMR, Chennai","Max Showroom - OMR, Chennai",Blazers,Men,Blackberrys,XXL,22,24,46,34,7042,12,January
2024-10-16 17:07:20,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Max,XS,29,12,41,17,6795,0,October
2024-10-28 20:07:37,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Max,S,38,28,66,38,7912,0,October
2024-10-26 12:59:31,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Max,M,59,48,107,68,3514,9,October
2024-10-01 14:01:48,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Max,L,58,5,63,7,3500,0,October
2024-10-07 11:21:16,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Max,XL,69,32,101,52,5069,0,October
2024-10-04 19:40:53,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Max,XXL,88,8,96,10,6090,0,October
2024-10-08 18:27:27,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Raymond,XS,28,29,57,39,1215,11,October
2024-10-28 12:15:15,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Raymond,S,91,17,108,22,2036,0,October
2024-10-06 15:45:23,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Raymond,M,14,17,31,22,3294,8,October
2024-10-12 16:53:00,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Raymond,L,11,6,17,8,3353,0,October
2024-10-13 14:22:36,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Raymond,XL,72,25,97,35,447,0,October
2024-10-23 14:00:12,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Raymond,XXL,90,41,131,61,4398,0,October
2024-10-01 11:34:59,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Blackberrys,XS,29,6,35,8,5807,0,October
2024-10-18 15:22:35,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Blackberrys,S,44,44,88,64,3530,20,October
2024-10-22 10:04:35,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Blackberrys,M,50,21,71,31,4582,0,October
2024-10-05 13:08:28,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Blackberrys,L,90,15,105,20,2630,0,October
2024-10-06 14:31:06,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Blackberrys,XL,70,38,108,58,3436,0,October
2024-10-25 15:34:06,"OMR, Chennai","Max Showroom - OMR, Chennai",Suits,Men,Blackberrys,XXL,32,17,49,22,7035,0,October
2024-01-03 17:46:54,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Max,XS,77,26,103,36,1113,0,January
2024-10-28 13:40:29,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Max,S,57,13,70,18,1398,0,October
2024-05-16 18:39:59,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Max,M,78,49,127,69,6732,0,May
2024-08-02 13:16:13,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Max,L,59,41,100,61,4448,2,August
2024-05-03 15:36:08,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Max,XL,61,10,71,15,2815,0,May
2024-11-20 11:32:05,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Max,XXL,94,50,144,75,1081,0,November
2024-01-02 11:40:30,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Nike,XS,46,33,79,53,5368,7,January
2024-04-08 17:02:50,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Nike,S,53,6,59,8,5190,0,April
2024-03-05 14:26:58,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Nike,M,96,29,125,39,2417,0,March
2024-06-16 19:33:27,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Nike,L,25,44,69,64,3094,39,June
2024-03-22 19:59:06,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Nike,XL,18,17,35,22,3631,4,March
2024-09-08 14:06:27,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Nike,XXL,96,22,118,32,6756,0,September
2024-12-01 14:51:41,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Adidas,XS,89,46,135,66,7644,0,December
2024-04-14 11:59:24,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Adidas,S,57,22,79,32,3933,0,April
2024-04-17 18:48:09,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Adidas,M,29,49,78,69,1363,40,April
2024-09-13 10:22:50,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Adidas,L,44,47,91,67,622,23,September
2024-08-28 10:58:37,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Adidas,XL,70,7,77,9,2606,0,August
2024-05-07 17:49:34,"OMR, Chennai","Max Showroom - OMR, Chennai",Sportswear,Men,Adidas,XXL,68,44,112,64,4023,0,May
2024-09-18 15:20:05,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Max,XS,29,9,38,11,5269,0,September
2024-10-23 12:37:33,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Max,S,82,46,128,66,2612,0,October
2024-02-27 17:37:27,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Max,M,85,32,117,52,7604,0,February
2024-12-20 12:05:01,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Max,L,85,46,131,66,5918,0,December
2024-11-02 18:27:05,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Max,XL,57,38,95,58,4391,1,November
2024-01-07 15:03:10,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Max,XXL,90,45,135,65,5157,0,January
2024-12-25 11:44:30,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Jockey,XS,93,26,119,36,748,0,December
2024-08-24 18:27:37,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Jockey,S,67,9,76,11,2343,0,August
2024-09-23 11:57:03,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Jockey,M,30,33,63,53,1393,23,September
2024-08-18 20:22:31,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Jockey,L,27,27,54,37,4885,10,August
2024-09-15 15:06:46,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Jockey,XL,79,50,129,75,3949,0,September
2024-09-03 15:19:20,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Jockey,XXL,38,8,46,10,1158,0,September
2024-01-13 15:17:07,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Calvin Klein,XS,17,12,29,17,6091,0,January
2024-03-24 10:39:24,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Calvin Klein,S,25,30,55,50,3162,25,March
2024-12-05 10:45:21,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Calvin Klein,M,49,48,97,68,982,19,December
2024-11-21 11:46:40,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Calvin Klein,L,93,37,130,57,748,0,November
2024-11-28 12:26:37,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Calvin Klein,XL,62,9,71,11,2450,0,November
2024-03-08 16:46:11,"OMR, Chennai","Max Showroom - OMR, Chennai",Innerwear,Men,Calvin Klein,XXL,20,24,44,34,5628,14,March
2024-02-01 10:39:57,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Max,XS,86,30,116,50,3800,0,February
2024-08-11 18:01:02,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Max,S,24,6,30,8,546,0,August
2024-05-09 13:52:23,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Max,M,14,28,42,38,3102,24,May
2024-01-27 12:40:58,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Max,L,60,20,80,30,552,0,January
2024-03-24 13:01:46,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Max,XL,97,18,115,23,546,0,March
2024-11-07 20:51:45,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Max,XXL,87,34,121,54,7708,0,November
2024-04-04 10:41:58,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Allen Solly,XS,78,45,123,65,7033,0,April
2024-12-04 20:57:55,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Allen Solly,S,30,11,41,16,1170,0,December
2024-02-27 11:49:53,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Allen Solly,M,32,17,49,22,7109,0,February
2024-02-22 17:26:38,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Allen Solly,L,55,49,104,69,7534,14,February
2024-01-15 15:09:16,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Allen Solly,XL,23,29,52,39,514,16,January
2024-01-07 19:46:54,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Allen Solly,XXL,24,33,57,53,3860,29,January
2024-01-15 11:14:38,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Gini & Jony,XS,91,34,125,54,6533,0,January
2024-09-10 17:23:45,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Gini & Jony,S,22,38,60,58,7087,36,September
2024-10-03 17:47:28,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Gini & Jony,M,69,39,108,59,2413,0,October
2024-11-23 15:31:00,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Gini & Jony,L,15,12,27,17,6532,2,November
2024-08-16 16:10:45,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Gini & Jony,XL,88,38,126,58,2642,0,August
2024-08-13 14:42:57,"OMR, Chennai","Max Showroom - OMR, Chennai",Kids' Wear,Kids,Gini & Jony,XXL,49,20,69,30,4032,0,August
2024-07-12 14:35:20,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Max,XS,72,26,98,36,2414,0,July
2024-12-13 19:54:52,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Max,S,10,11,21,16,1059,6,December
2024-05-24 14:22:33,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Max,M,68,16,84,21,4974,0,May
2024-10-20 16:44:52,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Max,L,23,10,33,15,5743,0,October
2024-11-03 20:11:43,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Max,XL,66,49,115,69,4303,3,November
2024-12-22 16:40:43,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Max,XXL,26,41,67,61,6810,35,December
2024-05-01 17:25:55,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Jockey,XS,13,49,62,69,6478,56,May
2024-06-25 13:25:30,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Jockey,S,77,7,84,9,2532,0,June
2024-07-10 14:34:14,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Jockey,M,60,38,98,58,3068,0,July
2024-10-01 19:43:28,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Jockey,L,26,17,43,22,7419,0,October
2024-08-15 15:36:39,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Jockey,XL,97,19,116,24,2086,0,August
2024-04-09 14:52:20,"OMR, Chennai","Max Showroom - OMR, Chennai",Sleepwear,Men,Jockey,XXL,26,46,72,66,4428,40,April
2024-10-07 13:12:52,"OMR, Chennai","Max Showroom - OMR, Chennai",Co-ords,Women,Max,XS,20,7,27,9,1936,0,October
2024-10-02 12:27:01,"OMR, Chennai","Max Showroom - OMR, Chennai",Co-ords,Women,Max,S,21,40,61,60,4060,39,October
2024-10-25 14:35:26,"OMR, Chennai","Max Showroom - OMR, Chennai",Co-ords,Women,Max,M,49,32,81,52,1453,3,October
2024-10-15 12:03:32,"OMR, Chennai","Max Showroom - OMR, Chennai",Co-ords,Women,Max,L,37,20,57,30,5555,0,October
2024-10-25 20:42:12,"OMR, Chennai","Max Showroom - OMR, Chennai",Co-ords,Women,Max,XL,94,26,120,36,1044,0,October
2024-10-15 10:21:55,"OMR, Chennai","Max Showroom - OMR, Chennai",Co-ords,Women,Max,XXL,72,8,80,10,2708,0,October
2024-11-16 17:47:07,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Max,XS,70,24,94,34,3965,0,November
2024-07-21 11:31:34,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Max,S,31,42,73,62,1077,31,July
2024-11-02 15:01:43,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Max,M,68,39,107,59,3126,0,November
2024-08-14 15:26:33,"OMR, Chennai","Max Showroom - OMR, Chennai",Lingerie,Women,Max,L,59,40,99,60,7000,1,August
